item,Open,Close,Volume
291,208.699997,208.764999,21676800
292,208.740005,209.949997,18279980
293,211.199997,212.854996,19059400
294,214.100006,216.860001,21540750
295,216.225006,216.615005,11774640
296,217.725006,220.949997,19462340
297,220.940002,220.470001,14154810
298,220.699997,220.684998,21840370
299,219.699997,217.934998,21052580
300,217.899994,225.505005,33666130
301,226.399994,226.199997,22161680
302,223.770004,224.979996,11219240
303,226.600006,220.354996,40393960
304,219.949997,212.039993,23048180
305,212.600006,211.945007,32310360
306,212.324997,208.395004,20894740
307,212.490005,205.824997,22640640
308,205,205.029999,16268370
309,204.884995,207.274994,18801120
310,208.5,209.059998,11155370
311,208.220001,214.044998,15282510
312,213.625,210.460007,23043560
313,209.044998,206.759995,15062340
314,206.759995,205.669998,16152430
315,205.740005,203.369995,10811270
316,204.524994,198.824997,18252900
317,199.899994,202.315002,18994350
318,203.479996,204.235001,18848870
319,204,208.179993,20632180
320,206.300003,214.630005,18089020
321,214.800003,218.309998,14838250
322,219.5,224.514999,24644810
323,225.339996,229.964996,21382190
324,230.639999,232.710007,14450260
325,234,228.75,18770200
326,230.899994,233.455002,20535590
327,232.5,228.794998,11550470
328,230.199997,227.354996,13964420
329,228.199997,226.429993,14814500
330,227.5,229.945007,20143690
331,228.5,221.380005,36583570
332,220.554993,222.610001,19604120
333,222,225.679993,12903980
334,226,225.470001,14795230
335,226,229.095001,22585460
336,228.990005,229.360001,18603240
337,230.5,227.770004,12807580
338,227.324997,229.304993,19822490
339,231.009995,238.274994,27233960
340,237.529999,241.934998,22683930
341,242.044998,242.485001,16893270
342,243,241.179993,18149490
343,242,236.070007,19350270
344,238,236.300003,15125760
345,235.5,217.759995,63821860
346,219.199997,215.119995,34747060
347,215.399994,216.210007,22382280
348,213.539993,212.979996,21430960
349,213.514999,210.630005,16838910
350,210,208.854996,24345150
